HomeTeam,AwayTeam,Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
63,33,02/01/2017,3,0,H,1,0,H,24,6,12,3,10,10,10,4,1,2,0,1
64,6,02/01/2017,0,1,A,0,0,D,10,15,0,5,13,6,4,7,1,0,0,0
73,45,02/01/2017,2,1,H,1,0,H,8,11,4,4,13,12,6,6,0,0,0,0
79,95,02/01/2017,0,0,D,0,0,D,16,13,5,3,13,9,4,5,1,0,0,0
94,43,02/01/2017,0,1,A,0,0,D,4,5,0,2,13,16,5,4,1,4,0,0
74,73,12/01/2017,0,1,A,0,1,A,9,16,1,4,11,17,4,8,2,2,0,0
46,33,13/01/2017,1,0,H,1,0,H,21,6,8,1,9,14,16,3,2,2,0,1
7,64,14/01/2017,0,0,D,0,0,D,15,6,2,0,10,13,7,4,1,1,0,0
13,60,14/01/2017,1,2,A,0,1,A,14,11,6,5,11,9,7,5,1,1,0,0
15,21,14/01/2017,2,3,A,0,0,D,12,9,4,3,19,11,5,2,1,2,0,0
18,94,14/01/2017,0,2,A,0,1,A,18,6,2,3,14,16,12,3,2,3,0,0
39,6,14/01/2017,2,0,H,1,0,H,22,6,8,2,4,12,9,0,0,2,0,0
45,8,14/01/2017,3,2,H,1,1,D,13,9,9,4,12,8,4,2,2,0,0,0
72,14,14/01/2017,2,0,H,1,0,H,8,16,2,4,14,16,7,6,1,2,0,0
76,63,14/01/2017,2,1,H,1,0,H,14,14,8,5,14,10,3,7,3,3,0,1
79,43,14/01/2017,2,0,H,0,0,D,10,10,4,4,8,11,1,5,2,1,0,1
95,4,14/01/2017,1,0,H,1,0,H,12,6,3,0,19,9,5,3,0,1,0,0
14,79,20/01/2017,2,1,H,1,1,D,10,14,6,4,9,13,0,10,2,2,1,2
4,72,21/01/2017,2,2,D,2,0,H,13,8,5,2,13,15,6,4,2,4,0,0
6,46,21/01/2017,3,2,H,1,1,D,15,11,5,4,10,14,5,11,4,3,0,0
8,7,21/01/2017,1,1,D,1,1,D,10,11,3,4,7,12,4,9,1,3,0,0
21,18,21/01/2017,1,0,H,0,0,D,11,8,4,1,18,11,7,1,0,0,0,0
33,74,21/01/2017,3,2,H,1,1,D,12,13,3,6,15,14,3,3,3,1,0,1
43,45,21/01/2017,2,0,H,1,0,H,14,8,6,2,8,11,5,3,0,5,0,0
60,76,21/01/2017,4,0,H,1,0,H,24,11,6,4,9,7,9,6,0,1,0,0
63,95,21/01/2017,3,1,H,1,0,H,17,11,5,2,8,14,3,4,1,2,0,1
64,15,21/01/2017,1,0,H,0,0,D,13,12,3,1,14,11,4,9,2,2,0,0
73,39,21/01/2017,1,1,D,1,0,H,14,15,4,5,18,9,5,8,5,2,0,0
94,13,21/01/2017,2,1,H,2,0,H,15,11,4,4,12,12,5,4,1,0,0,0
14,21,24/01/2017,1,0,H,0,0,D,18,9,5,4,13,9,8,5,1,1,0,0
74,39,24/01/2017,1,0,H,0,0,D,17,14,7,2,10,12,5,5,2,1,0,0
46,64,25/01/2017,2,0,H,0,0,D,16,6,2,1,16,14,4,3,1,0,0,0
63,7,28/01/2017,2,0,H,2,0,H,16,13,8,3,15,15,4,5,1,2,0,0
72,45,28/01/2017,1,1,D,0,1,A,19,6,4,4,10,4,5,4,2,0,0,0
73,18,28/01/2017,1,2,A,0,1,A,16,9,2,4,15,15,5,3,1,2,0,0
74,21,28/01/2017,2,1,H,1,1,D,8,17,4,4,11,13,2,6,1,1,0,0
76,6,28/01/2017,0,1,A,0,0,D,17,15,4,2,11,11,5,3,1,1,0,0
6,95,31/01/2017,1,3,A,0,2,A,15,11,6,4,9,19,4,4,1,4,1,0
7,74,31/01/2017,0,1,A,0,0,D,18,7,3,2,14,13,2,3,1,2,0,0
13,4,31/01/2017,3,0,H,2,0,H,16,8,5,4,8,12,8,5,1,1,0,0
15,79,31/01/2017,2,2,D,1,1,D,11,13,4,3,11,12,3,3,0,4,0,0
21,72,31/01/2017,2,0,H,2,0,H,12,10,4,3,11,12,9,3,1,1,0,0
45,33,31/01/2017,0,3,A,0,3,A,14,14,3,8,15,9,7,5,0,0,0,0
64,76,31/01/2017,2,0,H,0,0,D,11,12,4,4,13,14,6,5,1,4,0,0
8,46,01/02/2017,1,2,A,0,0,D,6,10,1,2,8,9,6,5,0,1,0,0
18,39,01/02/2017,0,2,A,0,0,D,11,19,3,4,9,7,5,8,1,0,0,0
60,73,01/02/2017,2,2,D,1,1,D,16,9,8,4,9,11,4,4,1,1,0,0
43,14,02/02/2017,3,1,H,3,1,H,23,2,9,1,10,15,9,2,1,2,0,1
94,79,03/02/2017,0,1,A,0,1,A,9,5,3,1,17,16,4,5,1,1,0,0
6,72,04/02/2017,0,0,D,0,0,D,11,7,4,2,12,15,6,3,1,4,0,0
7,39,04/02/2017,1,0,H,0,0,D,18,13,8,2,17,16,8,4,3,2,0,1
8,73,04/02/2017,1,0,H,0,0,D,11,14,3,7,8,16,3,6,0,3,0,0
15,76,04/02/2017,1,0,H,0,0,D,13,10,6,2,12,16,5,5,1,1,0,0
18,95,04/02/2017,2,1,H,0,1,A,15,8,6,3,12,15,9,3,1,1,0,0
21,63,04/02/2017,0,1,A,0,1,A,9,6,3,4,11,15,3,4,2,3,0,0
45,74,04/02/2017,2,2,D,1,0,H,16,10,5,4,11,8,5,4,1,2,0,0
60,33,04/02/2017,1,0,H,1,0,H,19,4,8,2,15,9,5,5,2,1,0,0
64,4,04/02/2017,2,1,H,1,1,D,17,11,6,8,13,15,6,6,1,1,0,1
13,14,05/02/2017,3,3,D,2,0,H,15,14,6,5,15,9,7,7,2,2,0,0
43,46,05/02/2017,2,1,H,1,1,D,15,7,5,3,12,13,7,5,2,5,0,0
94,63,07/02/2017,2,2,D,0,1,A,11,12,6,3,13,10,7,6,2,2,0,0
79,7,10/02/2017,3,0,H,1,0,H,17,13,7,3,16,13,6,6,0,3,0,0
4,45,11/02/2017,0,1,A,0,0,D,22,11,9,1,10,13,9,4,0,2,0,0
14,18,11/02/2017,4,1,H,1,0,H,10,10,6,4,12,6,3,5,0,0,0,0
33,15,11/02/2017,3,3,D,0,3,A,11,16,6,6,13,13,8,3,2,4,0,0
39,94,11/02/2017,3,2,H,1,2,A,14,11,6,6,9,14,7,2,1,2,0,0
46,21,11/02/2017,0,2,A,0,0,D,17,10,3,4,15,10,5,3,2,1,1,0
63,64,11/02/2017,5,1,H,3,0,H,13,6,9,1,10,12,8,1,1,2,0,1
72,13,11/02/2017,4,2,H,1,1,D,17,12,9,4,7,9,2,6,0,2,0,0
73,43,11/02/2017,1,2,A,0,2,A,16,11,5,4,17,13,7,3,3,1,0,0
74,6,11/02/2017,0,0,D,0,0,D,17,16,5,1,9,10,12,3,2,2,0,0
76,8,11/02/2017,1,1,D,0,0,D,15,18,4,5,8,9,9,9,1,1,0,0
95,60,11/02/2017,0,1,A,0,1,A,13,6,2,2,14,17,5,3,1,5,0,0
4,6,14/02/2017,1,3,A,1,2,A,22,7,6,6,18,16,10,2,0,2,0,0
14,45,14/02/2017,1,1,D,1,1,D,17,8,5,4,16,17,3,6,3,5,0,0
33,21,14/02/2017,3,4,A,2,1,H,18,15,5,8,5,14,9,5,0,0,0,0
39,64,14/02/2017,3,2,H,2,1,H,14,7,4,3,10,7,6,1,2,1,0,0
46,15,14/02/2017,2,1,H,1,0,H,15,19,4,9,12,9,4,5,2,3,0,0
63,60,14/02/2017,2,2,D,2,1,H,8,20,3,8,12,7,2,6,2,2,0,0
72,7,14/02/2017,2,1,H,1,0,H,14,11,5,2,12,13,4,3,2,3,0,1
74,13,14/02/2017,3,2,H,1,0,H,12,23,3,6,11,11,4,9,2,3,0,0
76,43,14/02/2017,2,3,A,1,1,D,14,33,7,9,6,9,4,13,0,1,0,0
79,8,14/02/2017,2,1,H,2,1,H,13,12,6,4,13,15,7,5,3,1,0,1
95,94,14/02/2017,0,1,A,0,0,D,11,7,3,2,15,17,5,4,2,2,0,0
6,14,18/02/2017,0,2,A,0,0,D,13,19,5,4,11,11,5,3,0,1,0,0
7,73,18/02/2017,1,4,A,0,1,A,14,15,2,9,11,25,6,4,3,3,0,0
18,63,18/02/2017,2,1,H,1,0,H,7,10,3,2,10,8,3,6,0,1,0,0
21,76,18/02/2017,5,0,H,2,0,H,17,7,8,4,10,11,3,1,0,2,0,0
45,46,18/02/2017,1,1,D,1,1,D,10,4,3,1,10,11,9,1,1,0,0,0
64,79,18/02/2017,1,2,A,0,1,A,7,10,3,5,12,15,1,4,3,4,0,0
94,72,18/02/2017,0,0,D,0,0,D,18,10,1,3,12,13,5,3,0,2,0,0
60,4,20/02/2017,2,0,H,1,0,H,14,8,6,1,13,9,6,4,2,0,0,0
33,18,21/02/2017,0,0,D,0,0,D,14,3,3,1,6,11,11,0,1,1,0,0
43,74,21/02/2017,1,0,H,0,0,D,13,9,6,5,15,16,8,3,1,1,0,0
73,94,21/02/2017,2,1,H,1,1,D,13,10,4,4,13,20,4,6,1,5,0,0
79,13,21/02/2017,1,2,A,0,2,A,29,12,11,7,8,17,16,3,1,3,0,0
15,39,22/02/2017,0,2,A,0,1,A,7,11,2,3,11,10,5,5,1,2,0,0
18,8,24/02/2017,1,1,D,0,1,A,8,10,3,2,10,7,1,8,2,0,0,0
95,7,24/02/2017,1,2,A,0,2,A,19,8,2,3,13,18,10,2,2,5,0,1
4,33,25/02/2017,1,0,H,1,0,H,12,13,2,1,14,10,4,8,1,2,1,0
6,43,25/02/2017,1,1,D,0,1,A,9,18,3,6,11,19,5,10,2,5,0,0
13,76,25/02/2017,4,2,H,1,0,H,20,12,8,5,8,13,9,7,1,1,0,0
14,74,25/02/2017,3,0,H,1,0,H,15,12,5,3,13,6,6,5,2,1,0,0
21,39,25/02/2017,2,2,D,1,1,D,18,16,8,6,11,5,3,4,2,1,0,0
46,79,25/02/2017,1,0,H,1,0,H,6,10,1,1,18,14,2,5,5,2,0,0
60,15,25/02/2017,2,2,D,0,2,A,21,9,5,5,11,10,13,4,0,1,0,0
72,73,25/02/2017,2,1,H,1,1,D,16,10,8,5,15,12,8,1,1,2,0,1
94,64,25/02/2017,0,0,D,0,0,D,11,10,0,3,12,10,5,7,1,1,0,0
63,45,26/02/2017,1,1,D,0,0,D,23,4,7,1,12,8,14,1,0,2,0,0
4,15,28/02/2017,2,0,H,0,0,D,19,14,4,2,15,13,5,8,2,5,0,0
8,33,28/02/2017,1,0,H,0,0,D,14,18,6,2,8,9,5,3,4,2,0,0
14,60,28/02/2017,1,2,A,1,0,H,10,19,6,8,13,11,3,6,3,1,0,0
7,46,03/03/2017,1,3,A,0,1,A,27,10,6,6,7,12,8,0,2,0,0,0
8,94,04/03/2017,1,0,H,0,0,D,14,12,2,2,6,10,8,5,1,1,0,0
15,18,04/03/2017,0,0,D,0,0,D,21,10,7,3,15,15,7,5,1,5,0,0
33,6,04/03/2017,2,1,H,0,0,D,23,15,10,6,13,13,9,6,1,2,0,0
39,72,04/03/2017,3,1,H,1,0,H,15,8,8,4,7,10,9,1,0,2,0,0
43,60,04/03/2017,1,3,A,0,2,A,16,6,6,5,8,17,9,3,1,4,0,0
45,13,04/03/2017,1,1,D,1,1,D,8,15,2,2,16,9,2,10,0,0,0,0
64,14,04/03/2017,3,0,H,0,0,D,10,15,3,3,4,12,4,5,0,3,0,0
73,21,04/03/2017,2,1,H,0,1,A,9,12,2,3,19,16,5,6,2,1,0,0
74,95,04/03/2017,2,1,H,0,0,D,6,14,3,5,12,17,2,6,2,1,0,1
76,4,04/03/2017,0,2,A,0,0,D,8,18,2,5,12,5,5,5,2,0,0,0
79,63,04/03/2017,5,1,H,3,1,H,10,11,5,4,14,15,3,3,0,2,0,0
7,94,07/03/2017,0,1,A,0,1,A,12,12,2,3,9,18,6,3,1,1,0,0
8,21,07/03/2017,1,1,D,0,1,A,16,8,3,2,7,16,9,2,0,2,0,0
15,63,07/03/2017,1,1,D,0,1,A,17,7,7,1,11,19,8,2,1,2,0,0
33,72,07/03/2017,1,1,D,0,0,D,15,6,5,1,7,12,3,3,1,1,0,0
39,46,07/03/2017,1,1,D,0,1,A,23,7,5,2,6,10,14,4,3,2,0,1
43,4,07/03/2017,1,0,H,0,0,D,9,9,2,1,14,12,2,4,3,4,0,0
45,95,07/03/2017,0,0,D,0,0,D,3,8,2,1,11,5,7,8,1,1,0,0
64,13,07/03/2017,2,3,A,0,1,A,15,10,9,4,7,15,6,1,2,1,0,0
73,6,07/03/2017,2,1,H,1,0,H,20,15,2,6,19,9,8,4,3,1,0,0
74,60,07/03/2017,0,0,D,0,0,D,6,13,1,5,8,6,7,5,1,0,0,0
76,14,07/03/2017,0,2,A,0,0,D,8,22,3,7,10,6,2,8,1,0,0,0
79,18,07/03/2017,1,1,D,1,1,D,20,9,5,4,10,6,11,4,0,1,0,0
14,33,10/03/2017,3,0,H,2,0,H,16,3,6,0,16,11,8,2,0,0,0,0
4,79,11/03/2017,2,0,H,1,0,H,9,13,3,2,9,7,5,4,3,1,0,1
6,45,11/03/2017,1,1,D,0,0,D,22,12,5,5,5,16,4,8,0,2,0,0
13,43,11/03/2017,0,1,A,0,1,A,8,10,1,2,9,10,7,6,1,0,0,0
18,64,11/03/2017,1,0,H,1,0,H,9,11,1,3,10,8,4,5,0,1,0,0
21,7,11/03/2017,1,1,D,0,0,D,18,10,4,4,13,16,7,3,1,4,0,0
46,73,11/03/2017,0,0,D,0,0,D,6,13,0,3,8,12,6,5,4,2,0,0
60,39,11/03/2017,1,3,A,0,1,A,11,11,5,4,18,11,8,4,4,2,0,0
63,8,11/03/2017,2,2,D,1,0,H,11,18,4,2,15,9,3,1,3,3,1,0
72,74,11/03/2017,3,0,H,2,0,H,15,14,5,6,7,12,1,5,1,1,0,0
94,15,11/03/2017,0,1,A,0,0,D,8,14,4,2,14,9,8,9,2,1,0,0
95,76,11/03/2017,1,0,H,1,0,H,10,12,5,2,9,15,8,3,1,1,0,0
13,95,14/03/2017,1,2,A,1,0,H,8,24,3,5,12,11,3,7,2,1,0,0
39,8,14/03/2017,2,2,D,1,0,H,12,13,4,6,5,9,7,6,2,4,0,0
15,43,17/03/2017,4,0,H,2,0,H,9,12,5,5,21,16,1,1,0,1,0,0
79,74,17/03/2017,0,2,A,0,1,A,21,10,9,4,9,13,11,3,0,2,0,0
7,60,18/03/2017,0,0,D,0,0,D,9,17,1,3,18,8,3,5,1,0,0,0
8,72,18/03/2017,2,2,D,1,1,D,11,15,3,4,8,10,3,5,1,2,0,0
18,13,18/03/2017,3,5,A,3,1,H,17,20,7,11,5,13,5,6,0,1,0,0
21,45,18/03/2017,3,1,H,1,1,D,19,7,8,3,10,18,3,4,0,2,0,0
39,95,18/03/2017,1,3,A,0,1,A,15,9,4,5,3,10,5,2,0,3,0,0
46,14,18/03/2017,2,0,H,0,0,D,11,12,3,3,10,11,3,8,0,2,0,0
63,6,18/03/2017,2,0,H,1,0,H,16,15,9,4,15,9,4,7,1,0,0,0
64,33,18/03/2017,2,2,D,1,0,H,11,13,3,7,9,12,5,5,1,1,0,0
73,76,18/03/2017,5,1,H,2,1,H,11,2,7,1,10,11,2,2,0,1,0,0
94,4,18/03/2017,0,2,A,0,0,D,15,8,6,3,11,14,9,7,1,2,0,0
33,73,31/03/2017,1,0,H,0,0,D,17,8,4,2,12,13,6,2,0,1,0,0
4,63,01/04/2017,2,0,H,1,0,H,13,15,4,4,14,9,2,10,1,0,0,1
6,79,01/04/2017,1,1,D,0,0,D,13,14,6,2,10,17,3,1,3,3,0,0
13,15,01/04/2017,2,0,H,2,0,H,16,14,7,2,14,11,6,3,0,2,0,0
14,8,01/04/2017,1,0,H,0,0,D,11,7,7,0,14,11,5,6,1,1,0,0
43,18,01/04/2017,0,1,A,0,0,D,18,10,5,4,12,13,9,4,1,6,1,0
45,7,01/04/2017,1,1,D,0,0,D,11,8,3,4,9,11,5,4,0,1,0,0
60,94,01/04/2017,2,1,H,1,0,H,18,6,6,3,12,14,6,4,1,2,0,0
72,64,01/04/2017,1,1,D,0,1,A,9,19,4,5,10,10,4,1,3,3,0,0
74,46,01/04/2017,1,0,H,1,0,H,8,10,2,2,10,15,2,6,3,0,0,0
76,39,01/04/2017,0,1,A,0,0,D,8,10,2,2,10,14,5,4,1,1,0,0
95,21,01/04/2017,3,1,H,2,1,H,10,10,5,2,12,9,4,6,1,3,0,0
4,73,04/04/2017,1,0,H,1,0,H,13,13,2,1,10,11,5,6,1,1,0,0
6,21,04/04/2017,0,0,D,0,0,D,15,6,5,2,8,13,9,2,1,3,0,0
13,46,04/04/2017,2,0,H,2,0,H,23,15,9,4,9,11,4,8,2,0,0,0
14,7,04/04/2017,3,1,H,1,0,H,9,13,3,3,16,8,3,8,2,1,0,0
33,39,04/04/2017,4,2,H,2,1,H,11,12,10,3,10,9,2,2,1,3,0,0
45,94,04/04/2017,3,0,H,2,0,H,14,11,10,7,14,12,6,5,3,2,0,0
72,15,04/04/2017,5,0,H,1,0,H,23,15,9,4,16,14,10,3,2,2,0,0
74,8,04/04/2017,3,1,H,2,0,H,15,14,6,2,13,8,1,5,1,0,0,0
76,79,04/04/2017,0,2,A,0,2,A,13,8,3,4,9,20,4,2,2,0,0,0
95,64,04/04/2017,1,0,H,0,0,D,13,8,5,4,13,6,5,4,2,0,0,1
43,63,05/04/2017,3,0,H,0,0,D,17,5,9,2,6,15,5,3,1,3,0,0
60,18,05/04/2017,1,0,H,0,0,D,22,6,4,2,12,7,4,3,1,0,0,0
73,14,07/04/2017,1,2,A,0,0,D,17,11,5,3,11,13,5,8,0,1,0,0
7,33,08/04/2017,1,2,A,0,1,A,22,12,3,5,9,14,9,3,0,2,0,0
8,6,08/04/2017,0,2,A,0,2,A,15,12,2,5,9,12,9,5,2,1,0,0
15,95,08/04/2017,3,1,H,2,0,H,6,10,4,4,9,18,3,5,1,1,0,0
18,4,08/04/2017,1,1,D,0,1,A,7,11,1,3,9,8,8,3,3,1,0,0
21,13,08/04/2017,2,1,H,0,1,A,14,15,10,2,16,11,3,4,2,0,0,0
39,45,08/04/2017,3,1,H,2,0,H,18,13,8,3,12,13,7,4,3,1,0,0
46,72,08/04/2017,3,0,H,2,0,H,15,15,6,6,11,6,4,7,1,0,0,1
63,74,08/04/2017,7,1,H,6,1,H,31,12,13,5,9,9,5,1,1,2,0,0
64,43,08/04/2017,2,0,H,1,0,H,17,16,7,6,12,13,7,4,1,2,0,0
79,60,08/04/2017,2,1,H,0,0,D,11,16,3,8,8,12,3,4,2,1,0,0
94,76,08/04/2017,3,2,H,1,1,D,13,9,5,7,13,14,8,2,1,2,0,0
94,6,13/04/2017,3,2,H,0,1,A,25,8,7,3,10,24,6,1,3,4,0,0
13,33,14/04/2017,4,0,H,1,0,H,11,10,6,2,7,14,1,6,2,3,0,0
15,73,14/04/2017,2,1,H,2,0,H,10,16,4,5,14,11,4,3,1,4,0,0
18,45,14/04/2017,1,2,A,0,0,D,17,10,3,5,8,12,7,5,0,1,0,0
43,72,14/04/2017,3,2,H,1,1,D,14,3,6,2,8,15,6,0,1,5,0,0
60,46,14/04/2017,1,1,D,0,0,D,22,4,4,2,7,16,19,0,2,3,0,0
63,39,14/04/2017,1,3,A,0,1,A,18,11,7,6,12,8,14,2,4,3,0,1
64,8,14/04/2017,0,1,A,0,0,D,12,7,3,1,17,13,7,4,3,4,0,0
76,7,14/04/2017,1,1,D,0,0,D,12,13,3,4,17,10,3,4,2,3,0,0
79,21,14/04/2017,1,0,H,0,0,D,11,6,5,2,13,16,2,3,0,1,0,0
95,14,14/04/2017,0,2,A,0,1,A,14,10,4,2,13,10,6,3,1,0,0,0
4,74,15/04/2017,1,3,A,1,1,D,15,13,4,8,7,10,6,6,1,3,0,0
6,13,17/04/2017,1,1,D,1,1,D,25,14,8,4,9,9,9,4,1,0,0,0
7,18,17/04/2017,0,2,A,0,1,A,20,8,2,3,13,14,3,3,2,1,0,0
8,15,17/04/2017,1,1,D,0,1,A,9,13,3,6,13,9,3,1,2,3,0,0
14,94,17/04/2017,2,1,H,1,0,H,16,7,8,2,13,9,10,1,1,0,0,0
21,64,17/04/2017,1,0,H,0,0,D,15,23,2,1,13,14,1,7,0,0,0,0
33,43,17/04/2017,1,1,D,0,1,A,10,2,2,1,13,13,6,2,1,2,0,0
39,4,17/04/2017,3,1,H,1,0,H,14,7,5,2,13,8,10,5,0,3,0,1
45,60,17/04/2017,3,1,H,1,0,H,9,12,3,4,18,11,2,7,2,1,0,0
46,95,17/04/2017,0,1,A,0,1,A,12,11,2,4,9,12,10,5,2,2,0,0
72,63,17/04/2017,1,3,A,0,2,A,16,23,3,10,10,17,6,8,0,1,0,0
73,79,17/04/2017,1,2,A,1,2,A,13,10,3,5,11,14,6,6,1,1,0,0
74,76,17/04/2017,2,1,H,0,1,A,16,6,9,3,8,13,13,4,0,2,0,0
63,14,21/04/2017,2,0,H,2,0,H,7,11,0,3,9,13,2,5,1,1,0,0
13,73,22/04/2017,3,1,H,1,0,H,17,16,6,8,15,16,5,6,1,3,0,0
